epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,15367.7,1.12598,0.88451,1.04151,0.86515,0.76969,0.86903,0.62517,0.76237,0.50321,0.89442,0.007822,0.007822,0.007822
24,16028.7,1.12791,0.88307,1.04405,0.86554,0.7699,0.86956,0.62617,0.76096,0.50118,0.89389,0.007723,0.007723,0.007723
25,16688.3,1.12551,0.87997,1.04269,0.85353,0.77832,0.86963,0.62688,0.75965,0.49921,0.89322,0.007624,0.007624,0.007624
26,17348.2,1.11595,0.87404,1.03811,0.84618,0.78562,0.86962,0.62801,0.75802,0.49654,0.89262,0.007525,0.007525,0.007525
27,18006.7,1.11513,0.87048,1.0376,0.84381,0.78935,0.87029,0.62802,0.75599,0.49443,0.89178,0.007426,0.007426,0.007426
28,18664.5,1.10774,0.86747,1.03512,0.8459,0.79222,0.87081,0.62982,0.75398,0.4927,0.89086,0.007327,0.007327,0.007327
29,19324.7,1.10823,0.86419,1.0329,0.84942,0.78682,0.87069,0.62983,0.75255,0.49111,0.89049,0.007228,0.007228,0.007228
30,19983.9,1.10091,0.85759,1.03218,0.84654,0.78927,0.8691,0.6301,0.75196,0.48888,0.89014,0.007129,0.007129,0.007129
31,20642.8,1.09814,0.85342,1.03071,0.85706,0.78173,0.87052,0.63186,0.75013,0.48713,0.88973,0.00703,0.00703,0.00703
32,21301.7,1.09404,0.84789,1.0298,0.8531,0.78735,0.87156,0.63292,0.7482,0.48539,0.88918,0.006931,0.006931,0.006931
33,21960,1.09234,0.84873,1.02636,0.85296,0.78487,0.87115,0.63302,0.74695,0.48361,0.88855,0.006832,0.006832,0.006832
34,22618.3,1.09236,0.84233,1.02652,0.85472,0.7862,0.87186,0.63328,0.74513,0.4816,0.88769,0.006733,0.006733,0.006733
35,23277.1,1.09033,0.84222,1.02555,0.8567,0.79027,0.87396,0.63397,0.74445,0.47965,0.88722,0.006634,0.006634,0.006634
36,23936.3,1.08442,0.83789,1.02406,0.85597,0.793,0.87382,0.63521,0.74295,0.47767,0.88681,0.006535,0.006535,0.006535
37,24595.4,1.08016,0.83017,1.01959,0.85721,0.79144,0.87412,0.63683,0.74153,0.47589,0.88615,0.006436,0.006436,0.006436
38,25253.3,1.07398,0.82477,1.02081,0.85446,0.78592,0.87386,0.63787,0.73979,0.47377,0.88544,0.006337,0.006337,0.006337
39,25911.4,1.07378,0.82722,1.0191,0.84858,0.78943,0.87247,0.63886,0.73803,0.47221,0.88473,0.006238,0.006238,0.006238
40,26570.1,1.07159,0.82373,1.01853,0.86211,0.78192,0.87284,0.63883,0.73627,0.4707,0.88408,0.006139,0.006139,0.006139
41,27229.1,1.06831,0.81862,1.01642,0.86022,0.78488,0.87382,0.63901,0.73462,0.46886,0.88356,0.00604,0.00604,0.00604
42,27887.4,1.0636,0.81321,1.01709,0.86264,0.78426,0.8735,0.63979,0.73321,0.46689,0.88313,0.005941,0.005941,0.005941
43,28546.3,1.06362,0.81441,1.01294,0.86302,0.78406,0.87402,0.64062,0.73203,0.4656,0.88271,0.005842,0.005842,0.005842
44,29204.9,1.05835,0.80619,1.01258,0.86561,0.78271,0.87458,0.6413,0.73063,0.46363,0.88235,0.005743,0.005743,0.005743
45,29863.5,1.05674,0.80634,1.01179,0.87658,0.77571,0.87464,0.64141,0.72951,0.46238,0.88183,0.005644,0.005644,0.005644
46,30522.1,1.05676,0.80617,1.01214,0.86535,0.78106,0.87507,0.64263,0.72785,0.46113,0.88116,0.005545,0.005545,0.005545
47,31180.6,1.05211,0.80218,1.01101,0.86364,0.7853,0.87587,0.64402,0.72572,0.45951,0.88034,0.005446,0.005446,0.005446
48,31839.1,1.04957,0.796,1.00871,0.85172,0.7947,0.87593,0.64456,0.72401,0.45778,0.87956,0.005347,0.005347,0.005347
49,32497.3,1.04792,0.79696,1.00831,0.85217,0.79388,0.87633,0.6447,0.723,0.45581,0.87919,0.005248,0.005248,0.005248
50,33154.8,1.04234,0.78996,1.00528,0.85208,0.79703,0.8764,0.64522,0.72136,0.4547,0.87862,0.005149,0.005149,0.005149
51,33812.3,1.04155,0.78971,1.00545,0.85195,0.80176,0.87642,0.64532,0.71968,0.4535,0.87797,0.00505,0.00505,0.00505
52,34471.1,1.04083,0.78833,1.00351,0.85555,0.80011,0.87633,0.64585,0.71798,0.45243,0.87735,0.004951,0.004951,0.004951
53,35130.1,1.03298,0.77855,1.00339,0.8539,0.79927,0.87555,0.64696,0.71666,0.45071,0.87683,0.004852,0.004852,0.004852
54,35787.8,1.03077,0.77682,0.99949,0.85543,0.79871,0.87555,0.64741,0.71545,0.44944,0.87651,0.004753,0.004753,0.004753
55,36447.2,1.02765,0.7764,0.99981,0.8634,0.79131,0.87506,0.64744,0.71414,0.44814,0.87635,0.004654,0.004654,0.004654
56,37105.7,1.02668,0.77453,0.99737,0.86384,0.79484,0.87559,0.64795,0.71283,0.44615,0.87566,0.004555,0.004555,0.004555
57,37763.6,1.02372,0.76912,0.9976,0.86743,0.79252,0.87588,0.64838,0.71218,0.44443,0.87517,0.004456,0.004456,0.004456
58,38422.2,1.0151,0.76533,0.99617,0.87173,0.78864,0.87668,0.64816,0.71105,0.44319,0.87478,0.004357,0.004357,0.004357
59,39080.4,1.01568,0.7631,0.99582,0.87346,0.78735,0.87738,0.64869,0.70989,0.44158,0.87457,0.004258,0.004258,0.004258
60,39738.8,1.01458,0.76018,0.99261,0.87397,0.78671,0.87583,0.64886,0.70857,0.44077,0.87425,0.004159,0.004159,0.004159
61,40397.7,1.01271,0.75843,0.99269,0.87048,0.78888,0.87363,0.64803,0.70766,0.43957,0.87403,0.00406,0.00406,0.00406
62,41057.3,1.00453,0.75385,0.98987,0.86923,0.78499,0.87271,0.64833,0.70697,0.43863,0.87394,0.003961,0.003961,0.003961
63,41715.7,1.00493,0.75448,0.98916,0.8732,0.7806,0.87275,0.64903,0.70589,0.43751,0.87379,0.003862,0.003862,0.003862
64,42374,1.00371,0.74959,0.98933,0.87743,0.77983,0.87224,0.64916,0.70478,0.43571,0.8735,0.003763,0.003763,0.003763
65,43031.3,0.99374,0.74193,0.98607,0.86143,0.79158,0.87281,0.6499,0.70369,0.43473,0.87318,0.003664,0.003664,0.003664
66,43689.8,0.99135,0.73905,0.98537,0.86022,0.79308,0.8719,0.6496,0.70281,0.4338,0.87288,0.003565,0.003565,0.003565
67,44347.6,0.99335,0.73913,0.9842,0.84968,0.80233,0.87133,0.65013,0.70193,0.43236,0.87271,0.003466,0.003466,0.003466
68,45006.2,0.98771,0.73168,0.98222,0.88215,0.77765,0.87063,0.64958,0.70094,0.43116,0.87241,0.003367,0.003367,0.003367
69,45664.1,0.98427,0.7294,0.98036,0.88737,0.77515,0.8701,0.64995,0.69989,0.43008,0.87222,0.003268,0.003268,0.003268
70,46322.7,0.97928,0.72446,0.97873,0.88896,0.77232,0.86953,0.6495,0.69917,0.42951,0.87205,0.003169,0.003169,0.003169
71,46981.8,0.98079,0.72539,0.9792,0.88676,0.77482,0.86919,0.64995,0.69862,0.42823,0.87181,0.00307,0.00307,0.00307
72,47640.1,0.97245,0.71645,0.97492,0.85992,0.79848,0.87,0.65034,0.6975,0.42741,0.8713,0.002971,0.002971,0.002971
73,48298,0.97125,0.72023,0.97724,0.86067,0.79566,0.87008,0.65024,0.69626,0.42641,0.87096,0.002872,0.002872,0.002872
74,48957,0.96926,0.71363,0.97503,0.85754,0.79885,0.8701,0.65016,0.6952,0.42543,0.87069,0.002773,0.002773,0.002773
75,49615.4,0.96305,0.70864,0.97364,0.87508,0.78453,0.87012,0.65085,0.69422,0.4245,0.87049,0.002674,0.002674,0.002674
76,50272.8,0.96192,0.70706,0.97128,0.87215,0.78726,0.87108,0.65183,0.69329,0.42353,0.8702,0.002575,0.002575,0.002575
77,50931.1,0.95662,0.70061,0.96971,0.87783,0.78178,0.87038,0.65307,0.69222,0.42206,0.8698,0.002476,0.002476,0.002476
78,51589.9,0.94963,0.69615,0.96801,0.87126,0.78473,0.86978,0.65272,0.69123,0.42081,0.86934,0.002377,0.002377,0.002377
79,52247.8,0.9499,0.69719,0.96841,0.85937,0.79718,0.8692,0.65313,0.69,0.41996,0.8686,0.002278,0.002278,0.002278
80,52906.1,0.94342,0.68897,0.96371,0.85789,0.79818,0.86936,0.65302,0.68915,0.41902,0.86832,0.002179,0.002179,0.002179
81,53565,0.93987,0.68617,0.96307,0.85895,0.79789,0.86907,0.6534,0.68849,0.41803,0.86802,0.00208,0.00208,0.00208
82,54225.1,0.93612,0.68381,0.96022,0.85664,0.80052,0.8693,0.65341,0.68735,0.4174,0.86754,0.001981,0.001981,0.001981
83,54883.8,0.92664,0.67488,0.95821,0.85946,0.79925,0.86883,0.6536,0.68652,0.41692,0.86723,0.001882,0.001882,0.001882
84,55542.8,0.9261,0.67314,0.95917,0.86049,0.79923,0.86771,0.65337,0.68553,0.41602,0.86689,0.001783,0.001783,0.001783
85,56201.5,0.92451,0.66842,0.95782,0.8628,0.79868,0.86779,0.65357,0.68451,0.41565,0.86649,0.001684,0.001684,0.001684
86,56861.2,0.9218,0.66644,0.95461,0.86202,0.79399,0.86732,0.65445,0.68345,0.41521,0.86617,0.001585,0.001585,0.001585
87,57520.5,0.90968,0.65869,0.95183,0.86305,0.79509,0.86775,0.65412,0.68259,0.41447,0.8658,0.001486,0.001486,0.001486
88,58180.1,0.91047,0.65787,0.95343,0.86323,0.79492,0.86806,0.65369,0.68139,0.41429,0.86543,0.001387,0.001387,0.001387
89,58839.2,0.90696,0.65437,0.9509,0.86175,0.79479,0.86736,0.65352,0.68047,0.4138,0.86504,0.001288,0.001288,0.001288
90,59497.8,0.90058,0.64671,0.94939,0.85692,0.79572,0.86723,0.65372,0.67975,0.41302,0.86479,0.001189,0.001189,0.001189
91,60172.1,0.86404,0.60194,0.91139,0.86074,0.79314,0.8666,0.65336,0.67861,0.41237,0.86463,0.00109,0.00109,0.00109
